SourceID,RCRAName,FacLat,FacLong,RCRAUniverse,FacPercentMinority,RCRACurrSNC,RCRACurrComplStatus,RCRAQtrsInSNC,RCRAQtrsInNC
CAR000161026,"L-3 COMMUNICATIONS ELECTRON TECHNOLOGIES, INC.",33.81118,-118.34035,LQG,58.449,No,No Violation,0,0
CAR000161059,QUEST DIAGNOSTICS INC,34.41394,-118.57406,LQG,40.746,No,No Violation,0,0
CAR000161125,SPECTRUM PLATING CO,33.904107,-118.275783,LQG,96.703,No,No Violation,0,0
CAR000161927,ACCUMULATION YARD,34.033168,-118.254716,LQG,93.074,No,No Violation,0,0
CAR000161935,DAYTON HEIGHTS CHILD CENTER,34.081783,-118.287227,LQG,80.173,No,No Violation,0,0
CAR000161943,WILTON PLACE CHILD CENTER,34.05897,-118.31558,LQG,83.967,No,No Violation,0,0
CAR000162149,PRIME WHEEL CORPORATION,33.80676,-118.2903,LQG,81.671,No,No Violation,0,0
CAR000162222,SILVER LAKE RESERVOIR,34.10412,-118.26518,LQG,76.091,No,No Violation,0,0
CAR000162248,SYUFY PROPERTY,33.8488,-118.28036,LQG,86.555,No,No Violation,0,0
CAR000162792,AZUSA PACIFIC UNIVERSITY,34.13348,-117.89618,LQG,69.64,No,No Violation,0,0
CAR000163055,THE ARGYLE HOTEL,34.09537,-118.37232,LQG,30.018,No,No Violation,0,0
CAR000163162,HILLCREST,34.105546,-117.776828,"LQG, Transporter",60.715,No,No Violation,0,0
CAR000163527,VACANT PROPERTY,34.17617,-118.30226,LQG,38.528,No,No Violation,0,0
CAR000163683,GLADYS M BLANCHARD TRUST PROPERTY,34.17077,-118.3022,LQG,38.611,No,No Violation,0,0
CAR000164145,AVALON WILSHIRE,34.06216,-118.34128,LQG,69.678,No,No Violation,0,0
CAR000164913,ARCADIA,34.41735,-118.56091,LQG,40.964,No,No Violation,0,0
CAR000164962,QUEST DIGANOSTICS,34.22284,-118.6235,LQG,59.644,No,No Violation,0,0
CAR000164988,SHERIDAN MANOR,33.940941,-118.25408,"LQG, Transporter",98.892,No,No Violation,0,0
CAR000164996,QUEST DIAGNOSTICS,34.222977,-118.623502,LQG,59.689,No,No Violation,0,0
CAR000165019,SOTOMAYOR LA ARTLAB,34.10171,-118.23673,LQG,74.561,No,No Violation,0,0
CAR000165266,SOCO WEST INC (OPERATOR FOR SITE INVESTIGATION/REMEDIATION),33.87842,-118.0189,LQG,74.224,No,No Violation,0,0
CAR000165282,WEST SIDE,34.01381,-118.30567,"LQG, Transporter",96.279,No,No Violation,0,0
CAR000165290,HAPPY VALLEY,34.08156,-118.20116,"LQG, Transporter",90.992,No,No Violation,0,0
CAR000165308,WEST SIDE,34.013876,-118.30567,"LQG, Transporter",96.264,No,No Violation,0,0
CAR000165316,WEST SIDE,34.01381,-118.30567,"LQG, Transporter",96.258,No,No Violation,0,0
CAR000165324,WEST SIDE,34.01381,-118.30567,"LQG, Transporter",96.279,No,No Violation,0,0
CAR000165332,HAPPY VALLEY,34.081002,-118.201457,"LQG, Transporter",91.173,No,No Violation,0,0
CAR000165423,DEL REY JUNCTION,33.984083,-118.405478,LQG,57.263,No,No Violation,0,0
CAR000165597,EXXONMOBIL OIL CORP 10672,34.07927,-118.10944,LQG,89.67,No,No Violation,0,0
CAR000166207,DAVID ALVES RESIDENCE,33.8054,-118.25857,LQG,90.479,No,No Violation,0,0
CAR000166355,ALHAMBRA METER STATION,34.075228,-118.143092,LQG,,No,No Violation,0,0
CAR000166454,SERVICE STATION,34.18015,-118.440322,LQG,57.337,No,No Violation,0,0
CAR000166785,LMD INTEGRATED LOGISTICS INC,33.86485,-118.20523,LQG,90.956,No,No Violation,0,0
CAR000166975,SOUND WALL NO 64,34.027934,-118.159244,LQG,,No,No Violation,0,0
CAR000167072,CULVER MOTOR CLINIC INC,34.0039,-118.39368,LQG,65.369,No,No Violation,0,0
CAR000167098,CENTRAL REGION ELEMENTARY SCHOOL NO 16,33.98981,-118.27265,LQG,97.611,No,No Violation,0,0
CAR000168104,WRIGHTS COMMUNITY CENTER,33.97454,-118.32986,"LQG, Transporter",97.435,No,No Violation,0,0
CAR000169581,SOUTHERN CALIFORNIA GAS CO,33.952552,-118.067749,LQG,86.049,No,No Violation,0,0
CAR000169912,MICROFABRICA,34.214097,-118.474919,LQG,78.788,No,No Violation,0,0
CAR000170035,EXXONMOBIL OIL CORP 12337,34.07787,-118.13411,LQG,89.78,No,No Violation,0,0
CAR000170100,EXXONMOBIL OIL CORP 17866,34.10759,-117.74804,LQG,59.723,No,No Violation,0,0
CAR000170159,SOUTHERN CALIFORNIA GAS CO,34.04997,-118.25358,LQG,90.261,No,No Violation,0,0
CAR000170324,PACIFIC COAST IMPRESSIONS,34.45112,-118.57657,LQG,44.87,No,No Violation,0,0
CAR000170738,SOUTH REGION ELEMENTARY SCHOOL NO 4,33.95253,-118.18941,LQG,96.361,No,No Violation,0,0
CAR000171363,HASKELL STA,34.15605,-118.47491,LQG,44.675,No,No Violation,0,0
CAR000171371,VICTORIA STA CARSON,33.868239,-118.2486,LQG,95.682,No,No Violation,0,0
CAR000171488,LA EDUCTNL ACHIEVEMENT PARTNERSHIP SH,34.23842,-118.58973,LQG,64.912,No,No Violation,0,0
CAR000171504,CENTURY AND CLOVIS,33.94548,-118.25653,LQG,98.94,No,No Violation,0,0
CAR000171546,SIGNATURE FLIGHT SUPPORT,33.81061,-118.153521,LQG,68.436,No,No Violation,0,0
CAR000171579,CINTAS,33.783543,-118.156785,LQG,67.817,No,No Violation,0,0
CAR000172122,CALTRANS,34.042794,-118.250957,LQG,91.727,No,No Violation,0,0
CAR000172262,DOOLEY ELEMENTARY NEW ELEMENTARY SCHOOL,33.786814,-118.189495,LQG,78.268,No,No Violation,0,0
CAR000172429,CHEVRON SS 305025,34.4211,-118.58444,LQG,39.729,No,No Violation,0,0
CAR000172494,EXXONMOBIL OIL CORPORATION 11750,33.99919,-118.4308,LQG,46.717,No,No Violation,0,0
CAR000172932,GOLDEN COLOR PRINTING INC.,34.051797,-118.065228,LQG,95.056,No,No Violation,0,0
CAR000173096,GLOBAL COMMUNICATION SEMICONDUCTORS LLC,33.81628,-118.34451,LQG,55.759,No,Noncompliance,0,9
CAR000173625,BEAUMON PROPERTY,33.94086,-118.07271,LQG,87.006,No,No Violation,0,0
CAR000173849,KNOX ELEMENTARY,33.95481,-118.27388,LQG,99.165,No,No Violation,0,0
CAR000173856,LOCAL DISTRICT I,34.191007,-118.50112,LQG,61.366,No,No Violation,0,0
CAR000174144,SOUTH REGION HIGH SCHOOL NO 2,33.98412,-118.25646,LQG,98.826,No,No Violation,0,0
CAR000174250,SOLIS LEARNING ACADEMY,34.0394,-118.171409,LQG,97.04,No,No Violation,0,0
CAR000174268,LAUSD-CENTRAL REGION MIDDLE SCHOOL # 7,34.01556,-118.24812,LQG,93.951,No,No Violation,0,0
CAR000174342,CVS PHARMACY #9601,34.1877,-118.31807,LQG,44.319,No,No Violation,0,0
CAR000174433,EXXONMOBIL OIL CORP 12358,34.00679,-117.82144,LQG,79.371,No,No Violation,0,0
CAR000174441,EXXONMOBILE OIL CORP 11472,34.045209,-118.447738,LQG,,No,No Violation,0,0
CAR000174540,CENTRAL REGION ELEMENTARY SCHOOL NO 15,34.03905,-118.29521,LQG,92.328,No,No Violation,0,0
CAR000174748,CENTRAL REGION ELEMENTARY SCHOOL NO 14,34.07543,-118.26481,LQG,83.945,No,No Violation,0,0
CAR000175018,WISDOM ELEMENTARY,33.97312,-118.2555,LQG,99.074,No,No Violation,0,0
CAR000175455,"NASMYTH TMF, INC",33.97807,-118.46435,LQG,37.911,No,No Violation,0,0
CAR000175778,TOOL & JIG PLATING COMPANY,33.9719,-118.04647,LQG,84.056,No,No Violation,0,0
CAR000175935,OBAMA GLBL PREP ACAD,34.04297,-118.22147,LQG,93.578,No,No Violation,0,0
CAR000175968,CENTRAL REGION MIDDLE SCHOOL NO 3,34.06297,-118.28989,LQG,84.359,No,No Violation,0,0
CAR000176263,SHELL OIL PRODUCTS US 223RD WILMINGTON DRILL SITE,33.82428,-118.24225,LQG,90.476,No,No Violation,0,0
CAR000176610,LAUSD - SOUTH REGION HIGH SCHOOL #7,33.98435,-118.2337,LQG,98.68,No,No Violation,0,0
CAR000176685,LAUSD-SOUTH REGION MIDDLE SCHOOL # 2,33.97943,-118.20037,LQG,97.884,No,No Violation,0,0
CAR000176800,CENTRAL REGION ELEMENTARY SCHOOL NO 14,34.0768,-118.26534,LQG,83.705,No,No Violation,0,0
CAR000177014,SUN VALLEY MIDDLE SCHOOL,34.229939,-118.377547,LQG,,No,No Violation,0,0
CAR000177089,LAUSD-VALLEY REGION ELEMENTARY SCHOOL #6,34.231822,-118.456594,LQG,83.312,No,No Violation,0,0
CAR000177097,KORENSTEIN ELEMENTARY SCHOOL,34.209398,-118.39436,LQG,73.293,No,No Violation,0,0
CAR000177105,VALLEY REGION ELEMENTARY SCHOOL NO 8,34.295969,-118.420678,LQG,92.19,No,No Violation,0,0
CAR000177113,LAUSD-VALLEY REGION ELEMENTARY SCHOOL #9,34.196111,-118.44218,LQG,71.116,No,No Violation,0,0
CAR000177139,LAUSD-VALLEY REGION ELEMENTARY #10,34.20354,-118.568005,LQG,65.491,No,No Violation,0,0
CAR000177147,SANTANA ARTS ACADEMY,34.23914,-118.46473,LQG,82.786,No,No Violation,0,0
CAR000177154,CHAVEZ LA TCHR PREP,34.28798,-118.421,LQG,92.306,No,No Violation,0,0
CAR000177162,SUN VALLEY HIGH SCHOOL,34.236,-118.39642,LQG,86.07,No,No Violation,0,0
CAR000177170,VALLEY REGION MACLAY ELEMENTARY SCHOOL,34.27095,-118.40303,LQG,92.532,No,No Violation,0,0
CAR000177196,BELVEDERE ELEMENTARY SCHOOL,34.03602,-118.18639,LQG,97.057,No,No Violation,0,0
CAR000177253,L 1192 RECEIVER TARZANA,34.172842,-118.527277,LQG,49.6,No,No Violation,0,0
CAR000178046,SHELL OIL PRODUCTS,33.91713,-118.01146,LQG,70.878,No,No Violation,0,0
CAR000178103,SOUTH EAST HIGH SCHOOL,33.94611,-118.223015,LQG,98.314,No,No Violation,0,0
CAR000178111,WESTSIDE LEADERSHIP MAGNET,33.97932,-118.464983,LQG,38.237,No,No Violation,0,0
CAR000178186,VILLAGES AT HERITAGE SPRINGS,33.940211,-118.06406,LQG,85.618,No,No Violation,0,0
CAR000178343,SAINT BERNARD CATHOLIC HIGH SCHOOL,33.95322,-118.43361,LQG,38.387,No,No Violation,0,0
CAR000178392,WESTERN JET AVIATION,34.20845,-118.48368,LQG,76.707,No,No Violation,0,0
CAR000178772,LAUSD-EAST LOS ANGELES HIGH SCHOOL # 2,34.041493,-118.17458,LQG,97.052,No,No Violation,0,0
CAR000178798,LOCATION 16,34.093955,-118.293265,"LQG, Transporter",,No,No Violation,0,0
CAR000178806,LOCATION 2,34.077173,-118.266511,"LQG, Transporter",,No,No Violation,0,0
CAR000178848,VANALDEN ELEMENTARY SCHOOL,34.18251,-118.54719,LQG,56.973,No,No Violation,0,0
CAR000178855,RAMONA OPPORTUNITY HIGH SCHOOL,34.034799,-118.191335,LQG,96.744,No,No Violation,0,0
CAR000178863,ANTON ELEMENTARY SCHOOL,34.04654,-118.18114,LQG,96.606,No,No Violation,0,0
CAR000178871,HUERTA ELEMENTARY SCHOOL,34.01966,-118.26805,LQG,94.288,No,No Violation,0,0
CAR000178889,LAUSD-CENTRAL REGION ELEMENTARY SCHOOL17,34.01466,-118.26083,LQG,94.277,No,No Violation,0,0
CAR000178897,CARSON GORE ACADEMY,34.03989,-118.31915,LQG,89.257,No,No Violation,0,0
CAR000179036,EXXONMOBIL OIL CORPORATION 11368,34.18645,-118.46617,LQG,64.351,No,No Violation,0,0
CAR000179317,SOUTHWEST MOULDING INC,34.20119,-118.37194,LQG,65.625,No,No Violation,0,0
CAR000179416,L 115 RECEIVER SITE,34.166999,-118.268355,LQG,,No,No Violation,0,0
CAR000180034,ARLETA HIGH SCHOOL,34.25101,-118.44279,LQG,89.425,No,No Violation,0,0
CAR000180125,GLASSELL PARK EARLY CHILDHOOD EDUCATION,34.10521,-118.23761,LQG,71.896,No,No Violation,0,0
CAR000180257,ZIONS FIRST NATIONAL BANK,34.02394,-117.96791,"LQG, Transporter",91.387,No,No Violation,0,0
CAR000180836,UCLA MEDICAL CENTER,34.0637,-118.44404,LQG,34.233,No,No Violation,0,0
CAR000181081,LAUSD - OSO AVE,34.174785,-118.577862,LQG,53.454,No,No Violation,0,0
CAR000181339,THE BOEING COMPANY - SANTA MONICA BUSINESS PARK WATT,34.01844,-118.45642,LQG,40.499,No,No Violation,0,0
CAR000181362,"LPG HOLDINGS, LLC",33.766111,-118.292778,LQG,72.44,No,No Violation,0,0
CAR000181438,ANDERSON / LA,34.11996,-118.25257,LQG,58.328,No,No Violation,0,0
CAR000181628,MG PAINT CORPORATION,33.99098,-118.24008,LQG,98.798,No,No Violation,0,0
CAR000181677,WARNER BROS. ENTERTAINMENT INC.,34.19709,-118.34748,LQG,61.805,No,No Violation,0,0
CAR000181685,"AERO-ELECTRIC CONNECTOR, INC.",33.843,-118.32349,LQG,69.786,No,No Violation,0,0
CAR000181701,FORMER HITCO FACILITY,33.90918,-118.30745,LQG,92.968,No,No Violation,0,0
CAR000181743,TOP SPEED AUTOMOTIVE INC,33.9108,-118.30447,LQG,94.167,No,No Violation,0,0
CAR000181776,SPENCE STREET,34.018,-118.2031,LQG,97.707,No,No Violation,0,0
CAR000181818,VALERIO NEW PRIMARY CENTER,34.204833,-118.45832,LQG,76.093,No,No Violation,0,0
CAR000181826,LAUSD-CENTRAL REGION ELEMENTARY SCHOOL16,33.99068,-118.27305,LQG,97.566,No,No Violation,0,0
CAR000181917,NORTH HOLLYWOOD PUMP & CHLORINATION STN.,34.19394,-118.390163,LQG,64.838,No,No Violation,0,0
CAR000182261,INTERNATIONAL RECTIFIER EL SEGUNDO,33.91944,-118.39991,LQG,58.074,No,No Violation,0,0
CAR000182360,WESTSIDE STATION,34.17038,-118.6498,LQG,29.066,No,No Violation,0,0
CAR000182436,EXXONMOBIL OIL CORP 10422,34.09461,-118.30921,LQG,67.822,No,No Violation,0,0
CAR000182675,G AND K SERVICES,33.89806,-118.04002,LQG,80.871,No,No Violation,0,0
CAR000182832,BACA ARTS ACAD,33.95631,-118.24603,LQG,98.811,No,No Violation,0,0
CAR000182972,EXXONMOBIL OIL CORPORATION 10329,33.97734,-118.37084,LQG,83.79,No,No Violation,0,0
CAR000182980,EXXONMOBIL OIL CORP 10495,33.99895,-118.05571,LQG,87.732,No,No Violation,0,0
CAR000183095,SELF SERVE AUTO DISMANTLER DBA BIG D,33.87886,-118.27566,LQG,92.76,No,No Violation,0,0
CAR000183285,SYNERGY QUANTUN ACADEMY,33.99424,-118.27014,LQG,97.354,No,No Violation,0,0
CAR000183400,LINE 1202 GREEN STATION,33.87655,-118.371915,LQG,,No,No Violation,0,0
CAR000183616,"PACIFIC SKY SUPPLY, INC",34.22018,-118.36988,LQG,74.686,No,No Violation,0,0
CAR000183772,EXXONMOBIL OIL CORP 11670,34.22964,-118.24877,LQG,38.98,No,No Violation,0,0
CAR000183780,L 1176 RECEIVER SITE,33.857803,-118.25507,LQG,,No,No Violation,0,0
CAR000183970,AFTER HOURS FORMALWEAR,34.23654,-118.41192,LQG,87.674,No,No Violation,0,0
CAR000184390,JACKS ENVIRONMENTAL TECHNOLOGIES INC,34.14349,-118.12286,LQG,60.938,No,No Violation,0,0
CAR000184796,MATERIA INC.,34.147251,-118.094257,LQG,59.203,No,No Violation,0,0
CAR000184804,KINDERGARTEN LEARNING CENTER,34.18997,-118.44654,LQG,65.687,No,No Violation,0,0
CAR000185173,AIR PRODUCTS MANUFACTORING CORP,33.90195,-118.39119,LQG,55.826,No,No Violation,0,0
CAR000185256,WHITE HOUSE PL PC,34.072761,-118.290536,LQG,81.321,No,No Violation,0,0
CAR000185579,PEREZ SPECIAL EDUCATION CENTER,34.03877,-118.16808,LQG,96.975,No,No Violation,0,0
CAR000185595,AMERICAN PARTS CLEANER SERVICES,33.99016,-118.22842,"LQG, Transporter",98.561,No,No Violation,0,0
CAR000185884,LAUSD-ENADIA WAY,34.20005,-118.62761,LQG,53.758,No,No Violation,0,0
CAR000185926,PACIFIC EXCHANGE PARTS REBUILDERS INC,34.20591,-118.59666,LQG,60.802,No,No Violation,0,0
CAR000186080,CANNERS STEAM PLANT,33.739688,-118.267573,LQG,68.005,No,No Violation,0,0
CAR000186189,EL SEGUNDO POWER PLANT,33.91649,-118.42763,LQG,26.055,No,No Violation,0,0
CAR000186205,SUNSET AND VINE TOWER,34.09763,-118.32664,LQG,57.829,No,No Violation,0,0
CAR000186239,"CEMEX, INC.",33.95785,-118.37533,LQG,83.193,No,No Violation,0,0
CAR000186296,"1060 NORTH VIGNES STREET, LOS ANGELES CA",34.060478,-118.234033,LQG,90.419,No,No Violation,0,0
CAR000186312,FORMER MOUREN-LAURENS OIL COMPANY SITE,33.89524,-118.26393,LQG,97.104,No,No Violation,0,0
CAR000186411,WOODLAND HILLS ACADEMY,34.17197,-118.58675,LQG,50.002,No,No Violation,0,0
CAR000186577,SHENANDOAH ELEMENTARY SCHOOL,34.03888,-118.38526,LQG,57.169,No,No Violation,0,0
CAR000186817,CITY OF TORRANCE MADRONA MARSH  ,33.82868,-118.34233,LQG,56.2,No,No Violation,0,0
CAR000186825,MPM SILICONES LLC,34.004753,-117.858688,LQG,87.062,No,No Violation,0,0
CAR000186858,VALLEY REGION EARLY EDUCATION CTR NO 1,34.227525,-118.439049,LQG,84.307,No,No Violation,0,0
CAR000186999,I5 HASLEY CANYON ROAD INTERCHANGE,34.393584,-118.585243,LQG,,No,No Violation,0,0
CAR000187047,"CALIFORNIA WATER SERVICE CO., ELA 29-01",34.00951,-118.14847,LQG,96.261,No,No Violation,0,0
CAR000187286,BUSTOS ENTERPRISES,34.01858,-118.18253,LQG,98.023,No,No Violation,0,0
CAR000187328,RTE 5 NORTHBOUND DOWNEY RD ON RAMP KP22 934,34.12769,-118.10965,LQG,68.135,No,No Violation,0,0
CAR000187609,L 1019 LAWP HAYNES FACILITY,33.761067,-118.12347,LQG,,No,No Violation,0,0
CAR000187740,HBOC PETROLEUM 5721,34.04553,-118.4133,LQG,44.032,No,No Violation,0,0
CAR000187765,CENTRAL WEST SUPPORT UNIT,34.019272,-118.355598,LQG,83.233,No,No Violation,0,0
CAR000187880,EXXONMOBIL OIL CORP 10602,33.87281,-118.3608,LQG,58.134,No,No Violation,0,0
CAR000187898,EXXONMOBIL OIL CORP 11202,34.15797,-118.39649,LQG,46.11,No,No Violation,0,0
CAR000187997,EXXONMOBIL OIL CORP 11552,34.09797,-118.34452,LQG,46.015,No,No Violation,0,0
CAR000188169,EXXONMOBIL OIL CORP 11488,33.94547,-118.325878,LQG,97.21,No,No Violation,0,0
CAR000188201,"USA WASTE OF CALIFORNIA, INC DBA ENVIROSERV",33.88737,-118.276,"LQG, Transporter",94.564,No,No Violation,0,0
CAR000188235,EXXONMOBIL OIL CORPORATION 12567,34.18656,-118.53646,LQG,57.2,No,No Violation,0,0
CAR000188300,WESTCHESTER EMERSON COMMUNITY ADULT SCHOOL,33.95704,-118.40437,LQG,64.118,No,No Violation,0,0
CAR000188417,L765 WILLOW STATION,33.804408,-118.221873,LQG,89.141,No,No Violation,0,0
CAR000188672,"VALLEY SYNCOM CIRCUITS, INC.",34.432815,-118.567822,LQG,41.275,No,No Violation,0,0
CAR000188680,LINE 765 RECEIVER,34.08585,-118.21831,LQG,87.879,No,No Violation,0,0
CAR000189027,SUN VALLEY HEALTH CENTER,34.20169,-118.37469,LQG,66.416,No,No Violation,0,0
CAR000189142,WYOTECH,33.790311,-118.22138,LQG,89.262,No,No Violation,0,0
CAR000189241,JUANITA TATE ELEMENTARY,33.98693,-118.27475,LQG,97.926,No,No Violation,0,0
CAR000189266,COSTCO WHOLESALE # 1015,34.11226,-117.82885,LQG,49.933,No,No Violation,0,0
CAR000189407,LAUSD-SHARP ELEMENTARY SCHOOL,34.25275,-118.43316,LQG,91.008,No,No Violation,0,0
CAR000189548,ALLFAST FASTENING SYSTEMS INC,34.01756,-117.96241,LQG,91.245,No,No Violation,0,0
CAR000189662,118TH ST ELEMENTARY SCHOOL,33.92648,-118.27309,LQG,98.584,No,No Violation,0,0
CAR000189712,135TH ST ELEMENTARY SCHOOL,33.90916,-118.28941,LQG,95.854,No,No Violation,0,0
CAR000189720,122ND ST ELEMENTARY SCHOOL,33.92129,-118.26853,LQG,98.508,No,No Violation,0,0
CAR000189738,116TH ST ELEMENTARY SCHOOL,33.92874,-118.26219,LQG,98.847,No,No Violation,0,0
CAR000189746,112TH ST ELEMENTARY SCHOOL,33.93314,-118.25271,LQG,98.858,No,No Violation,0,0
CAR000189753,109TH ST ELEMENTARY SCHOOL,33.93685,-118.26086,LQG,98.935,No,No Violation,0,0
CAR000189761,107TH ST ELEMENTARY SCHOOL,33.93932,-118.27248,LQG,98.94,No,No Violation,0,0
CAR000189969,RANCHO DOMINGZ PREP,33.825912,-118.215759,LQG,86.867,No,No Violation,0,0
CAR000190249,SALVAGE WAREHOUSE,34.046988,-118.266152,LQG,,No,No Violation,0,0
CAR000190371,VINEDALE ELEMENTARY SCHOOL,34.23419,-118.35233,LQG,70.259,No,No Violation,0,0
CAR000190389,PACIFIC BLVD SCHOOL,33.99108,-118.223638,LQG,98.453,No,No Violation,0,0
CAR000190447,L3001 RECEIVER NOBLE AVE,34.147926,-118.467192,LQG,,No,No Violation,0,0
CAR000190892,ACCURATE PLATING INC,34.06039,-118.19351,LQG,95.255,No,No Violation,0,1
CAR000191056,EXXONMOBILE OIL CORP 10009,34.14517,-118.41396,LQG,33.711,No,No Violation,0,0
CAR000191072,24TH STREET EARLY EDUCATION CENTER,34.03471,-118.31129,LQG,92.251,No,No Violation,0,0
CAR000191080,28TH STREET EARLY EDUCATION CENTER,34.019677,-118.262201,LQG,94.086,No,No Violation,0,0
CAR000191098,36TH STREET EARLY EDUCATION CENTER,34.02345,-118.3119,LQG,94.797,No,No Violation,0,0
CAR000191106,37TH STREET EARLY EDUCATION CENTER,34.02203,-118.294537,LQG,95.043,No,No Violation,0,0
CAR000191114,153RD STREET ELEMENTARY SCHOOL,33.89286,-118.30587,LQG,89.571,No,No Violation,0,0
CAR000191122,156TH STREET ELEMENTARY SCHOOL,33.88926,-118.31649,LQG,86.01,No,No Violation,0,0
CAR000191130,232ND PLACE ELEMENTARY SCHOOL,33.81472,-118.2827,LQG,83.687,No,No Violation,0,0
CAR000191148,SUPPORT UNIT CENTRAL WEST,34.019356,-118.355598,LQG,83.193,No,No Violation,0,0
CAR000191213,ASSUMPTION SCHOOL,34.047349,-118.19771,LQG,95.565,No,No Violation,0,0
CAR000191288,ADDAMS CONTINUATION HIGH SCHOOL,34.273711,-118.488155,LQG,69.761,No,No Violation,0,0
CAR000191304,ALLESANDRO ELEMENTARY SCHOOL,34.10212,-118.25132,LQG,72.959,No,No Violation,0,0
CAR000191312,AMBLER ELEMENTARY SCHOOL ,33.87751,-118.27071,LQG,94.02,No,No Violation,0,0
CAR000191320,AMESTOY ELEMENTARY SCHOOL,33.89645,-118.29269,LQG,92.376,No,No Violation,0,0
CAR000191346,ANATOLA ELEMENTARY SCHOOL,34.20457,-118.51403,LQG,62.469,No,No Violation,0,0
CAR000191361,ANDASOL ELEMENTARY SCHOOL,34.2547,-118.5155,LQG,59.852,No,No Violation,0,0
CAR000191379,ANGELES MESA ELEMENTARY SCHOOL,33.99501,-118.32194,LQG,97.061,No,No Violation,0,0
CAR000191387,ANN STREET ELEMENTARY SCHOOL,34.06448,-118.23004,LQG,89.556,No,No Violation,0,0
CAR000191395,ANNANDALE ELEMENTARY SCHOOL,34.12841,-118.18646,LQG,70.456,No,No Violation,0,0
CAR000191403,ARCO IRIS PRIMARY CENTER,34.00294,-118.249977,LQG,95.785,No,No Violation,0,0
CAR000191536,SPACE EXPLORATION TECHNOLOGIES,33.92131,-118.32652,LQG,92.965,No,No Violation,0,0
CAR000191551,EXXON MOBIL OIL CORP 16938,34.79391,-118.85221,LQG,55.611,No,No Violation,0,0
CAR000191569,EXXONMOBIL OIL CORP 13074,34.14311,-118.24896,LQG,51.733,No,No Violation,0,0
CAR000191643,ALLOY PROCESSING,33.87551,-118.24713,LQG,96.77,No,No Violation,0,3
CAR000191759,ANIMO JUSTICE CHARTER HIGH SCHOOL,34.02065,-118.15838,LQG,96.983,No,No Violation,0,0
CAR000191767,CENTENNIAL COLLEGE PREP ACADEMY,33.97692,-118.233686,LQG,98.617,No,No Violation,0,0
CAR000191775,LUGO ACADEMY ELEMENTARY SCHOOL,33.987068,-118.22142,LQG,98.409,No,No Violation,0,0
CAR000191783,ANIMO PAT BROWN HIGH SCHOOL,34.0345,-118.30898,LQG,92.798,No,No Violation,0,0
CAR000191791,WOODEN HIGH SCHOOL,34.21292,-118.541667,LQG,64.292,No,No Violation,0,0
CAR000191809,BEYOND THE BELL WEST FIELD OFFICE,34.02853,-118.43849,LQG,43.22,No,No Violation,0,0
CAR000191817,CRUZ EARLY EDUCATION CENTER,34.08357,-118.11315,LQG,88.791,No,No Violation,0,0
CAR000191908,CHIME CHARTER SCHOOL,34.16581,-118.562843,LQG,47.372,No,No Violation,0,0
CAR000191916,CHAMPS CHARTER HIGH SCHOOL OF ARTS MULTIMEDIA PERFORMING,34.19733,-118.44874,LQG,72.188,No,No Violation,0,0
CAR000191932,NEW CANOGA PARK ELEMENTARY SCHOOL,34.20647,-118.597892,LQG,60.599,No,No Violation,0,0
CAR000191940,CALIFORNIA ACADEMY EARLY COLLEGE HIGH SCHOOL,34.04884,-118.25738,LQG,90.314,No,No Violation,0,0
CAR000191957,DEL OLMO ELEMENTARY SCHOOL,34.07292,-118.29293,LQG,81.086,No,No Violation,0,0
CAR000192195,CENTRAL REGION ELEMENTARY SCHOOL NO 20,34.07488,-118.29038,LQG,81.088,No,No Violation,0,0
CAR000192344,LAUSD - SOUTH LOS ANGELES HIGH SCHOOL #3,33.9855,-118.28805,LQG,97.915,No,No Violation,0,0
CAR000192500,HYDROFORM USA INC.,33.8442,-118.21055,LQG,85.852,No,No Violation,0,0
CAR000192526,GRIFFITH JOYNER ELEMENTARY SCHOOL,33.94313,-118.23725,LQG,98.684,No,No Violation,0,0
CAR000192534,NORTH VALLEY CHARTER ACADEMY,34.28479,-118.498388,LQG,,No,No Violation,0,0
CAR000192542,STUDENT AUXILLIARY SVCS,34.172136,-118.616798,LQG,43.335,No,No Violation,0,0
CAR000192559,HESBY OAKS SCHOOL,34.16211,-118.473179,LQG,48.416,No,No Violation,0,0
CAR000192567,SCHOOL MENTAL HEALTH SUICIDE PREVENTION UNIT,34.191516,-118.50112,LQG,61.545,No,No Violation,0,0
CAR000192609,LOS ANGELES CENTER FOR ENRICHED STUDIES MAGNET SCHOOL,34.04357,-118.37172,LQG,59.272,No,No Violation,0,0
CAR000192617,LOCAL DISTRICT 6 OFFICES,33.98501,-118.16212,LQG,95.761,No,No Violation,0,0
CAR000192625,LOCAL DISTRICT 8,33.888713,-118.296193,LQG,90.367,No,No Violation,0,0
